年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,4,28,大型汽车,东外,945
2021,4,28,小型普通客车,东外,7283
2021,4,28,小型汽车,东外,865
2021,4,28,重型栏板货车,东外,1692
2021,4,29,其它,东外,65
2021,4,29,大型汽车,东外,910
2021,4,29,小型普通客车,东外,7335
2021,4,29,小型汽车,东外,860
2021,4,29,普通二轮摩托车,东外,1
2021,4,29,重型栏板货车,东外,1633
2021,4,30,其它,东外,57
2021,4,30,大型汽车,东外,892
2021,4,30,小型普通客车,东外,7087
2021,4,30,小型汽车,东外,1238
2021,4,30,普通二轮摩托车,东外,1
2021,4,30,重型栏板货车,东外,1651
2021,5,1,其它,东外,49
2021,5,1,大型汽车,东外,797
2021,5,1,小型普通客车,东外,7323
2021,5,1,小型汽车,东外,1229
2021,5,1,普通二轮摩托车,东外,1
2021,5,1,重型栏板货车,东外,1404
2021,5,2,其它,东外,43
2021,5,2,大型汽车,东外,715
2021,5,2,小型普通客车,东外,6495
2021,5,2,小型汽车,东外,1301
2021,5,2,普通二轮摩托车,东外,1
2021,5,2,重型栏板货车,东外,1368
2021,5,3,其它,东外,55
2021,5,3,大型汽车,东外,675
2021,5,3,小型普通客车,东外,5120
2021,5,3,小型汽车,东外,867
2021,5,3,普通二轮摩托车,东外,2
2021,5,3,重型栏板货车,东外,1197
2021,5,4,其它,东外,60
2021,5,4,大型汽车,东外,773
2021,5,4,小型普通客车,东外,6568
2021,5,4,小型汽车,东外,1236
2021,5,4,普通二轮摩托车,东外,3
2021,5,4,重型栏板货车,东外,1357
2021,5,5,其它,东外,38
2021,5,5,大型汽车,东外,774
2021,5,5,小型普通客车,东外,6270
2021,5,5,小型汽车,东外,1093
2021,5,5,重型栏板货车,东外,1463
2021,5,6,其它,东外,32
2021,5,6,大型汽车,东外,645
2021,5,6,小型普通客车,东外,4267
2021,5,6,小型汽车,东外,660
2021,5,6,重型栏板货车,东外,1230
2021,5,7,其它,东外,59
2021,5,7,大型汽车,东外,898
2021,5,7,小型普通客车,东外,7072
2021,5,7,小型汽车,东外,1219
2021,5,7,重型栏板货车,东外,1673
2021,5,8,其它,东外,77
2021,5,8,大型汽车,东外,931
2021,5,8,小型普通客车,东外,6691
2021,5,8,小型汽车,东外,1168
2021,5,8,普通二轮摩托车,东外,2
2021,5,8,重型栏板货车,东外,1734
2021,5,9,其它,东外,60
2021,5,9,大型汽车,东外,884
2021,5,9,小型普通客车,东外,5888
2021,5,9,小型汽车,东外,848
2021,5,9,普通二轮摩托车,东外,1
2021,5,9,重型栏板货车,东外,1670
2021,5,10,其它,东外,72
2021,5,10,大型汽车,东外,836
2021,5,10,小型普通客车,东外,6169
2021,5,10,小型汽车,东外,790
2021,5,10,普通二轮摩托车,东外,1
2021,5,10,重型栏板货车,东外,1751
2021,5,11,其它,东外,71
2021,5,11,大型汽车,东外,897
2021,5,11,小型普通客车,东外,6430
2021,5,11,小型汽车,东外,871
2021,5,11,重型栏板货车,东外,1724
2021,5,12,其它,东外,67
2021,5,12,大型汽车,东外,936
2021,5,12,小型普通客车,东外,6958
2021,5,12,小型汽车,东外,1169
2021,5,12,普通二轮摩托车,东外,1
2021,5,12,重型栏板货车,东外,1809
2021,5,13,其它,东外,72
2021,5,13,大型汽车,东外,915
2021,5,13,小型普通客车,东外,6556
2021,5,13,小型汽车,东外,959
2021,5,13,微型栏板货车,东外,1
2021,5,13,重型栏板货车,东外,1938
2021,5,14,其它,东外,62
2021,5,14,大型汽车,东外,906
2021,5,14,小型普通客车,东外,6942
2021,5,14,小型汽车,东外,1141
2021,5,14,普通二轮摩托车,东外,1
2021,5,14,重型栏板货车,东外,1766
2021,5,15,其它,东外,58
2021,5,15,大型汽车,东外,814
2021,5,15,小型普通客车,东外,5673
2021,5,15,小型汽车,东外,880
2021,5,15,普通二轮摩托车,东外,1
2021,5,15,重型栏板货车,东外,1454
2021,5,16,其它,东外,59
2021,5,16,大型汽车,东外,845
2021,5,16,小型普通客车,东外,6001
2021,5,16,小型汽车,东外,744
2021,5,16,重型栏板货车,东外,1245
2021,5,17,其它,东外,43
2021,5,17,大型汽车,东外,745
2021,5,17,小型普通客车,东外,6481
2021,5,17,小型汽车,东外,1035
2021,5,17,重型栏板货车,东外,1436
2021,5,18,其它,东外,43
2021,5,18,大型汽车,东外,793
2021,5,18,小型普通客车,东外,7209
2021,5,18,小型汽车,东外,1018
2021,5,18,重型栏板货车,东外,1529
2021,5,19,其它,东外,57
2021,5,19,大型汽车,东外,821
2021,5,19,小型普通客车,东外,7237
2021,5,19,小型汽车,东外,875
2021,5,19,普通二轮摩托车,东外,5
2021,5,19,重型栏板货车,东外,1495
2021,5,20,其它,东外,65
2021,5,20,大型汽车,东外,846
2021,5,20,小型普通客车,东外,6751
2021,5,20,小型汽车,东外,1127
2021,5,20,普通二轮摩托车,东外,2
2021,5,20,重型栏板货车,东外,1395
2021,5,21,其它,东外,57
2021,5,21,大型汽车,东外,929
2021,5,21,小型普通客车,东外,7395
2021,5,21,小型汽车,东外,1018
2021,5,21,重型栏板货车,东外,1615
2021,5,22,其它,东外,64
2021,5,22,大型汽车,东外,860
2021,5,22,小型普通客车,东外,6721
2021,5,22,小型汽车,东外,975
2021,5,22,普通二轮摩托车,东外,1
2021,5,22,重型栏板货车,东外,1379
2021,5,23,其它,东外,59
2021,5,23,大型汽车,东外,714
2021,5,23,小型普通客车,东外,6419
2021,5,23,小型汽车,东外,816
2021,5,23,普通二轮摩托车,东外,1
2021,5,23,重型栏板货车,东外,1234
2021,5,24,其它,东外,62
2021,5,24,大型汽车,东外,689
2021,5,24,小型普通客车,东外,6453
2021,5,24,小型汽车,东外,842
2021,5,24,普通二轮摩托车,东外,2
2021,5,24,重型栏板货车,东外,1433
2021,5,25,其它,东外,59
2021,5,25,大型汽车,东外,661
2021,5,25,小型普通客车,东外,7136
2021,5,25,小型汽车,东外,917
2021,5,25,普通二轮摩托车,东外,1
2021,5,25,重型栏板货车,东外,1493
2021,5,26,其它,东外,65
2021,5,26,大型汽车,东外,733
2021,5,26,小型普通客车,东外,6758
2021,5,26,小型汽车,东外,901
2021,5,26,重型栏板货车,东外,1503
2021,5,27,其它,东外,55
2021,5,27,大型汽车,东外,703
2021,5,27,小型普通客车,东外,5733
2021,5,27,小型汽车,东外,932
2021,5,27,重型栏板货车,东外,1418
2021,5,28,其它,东外,57
2021,5,28,大型汽车,东外,717
2021,5,28,小型普通客车,东外,7377
2021,5,28,小型汽车,东外,1042
2021,5,28,重型栏板货车,东外,1597
2021,5,29,其它,东外,61
2021,5,29,大型汽车,东外,767
2021,5,29,小型普通客车,东外,6036
2021,5,29,小型汽车,东外,978
2021,5,29,普通二轮摩托车,东外,1
2021,5,29,重型栏板货车,东外,1544
2021,5,30,其它,东外,54
2021,5,30,大型汽车,东外,738
2021,5,30,小型普通客车,东外,6230
2021,5,30,小型汽车,东外,800
2021,5,30,普通二轮摩托车,东外,1
2021,5,30,重型栏板货车,东外,1575
