年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,5,6,重型栏板货车,东昌,4678
2021,5,7,其它,东昌,77
2021,5,7,大型汽车,东昌,1563
2021,5,7,小型普通客车,东昌,145589
2021,5,7,小型汽车,东昌,12777
2021,5,7,微型栏板货车,东昌,3
2021,5,7,普通二轮摩托车,东昌,3
2021,5,7,重型栏板货车,东昌,5154
2021,5,8,其它,东昌,93
2021,5,8,大型汽车,东昌,1727
2021,5,8,小型普通客车,东昌,144054
2021,5,8,小型汽车,东昌,11989
2021,5,8,微型栏板货车,东昌,4
2021,5,8,普通二轮摩托车,东昌,2
2021,5,8,重型栏板货车,东昌,5207
2021,5,9,其它,东昌,49
2021,5,9,大型汽车,东昌,1757
2021,5,9,小型普通客车,东昌,111082
2021,5,9,小型汽车,东昌,10047
2021,5,9,微型栏板货车,东昌,3
2021,5,9,重型栏板货车,东昌,4503
2021,5,10,其它,东昌,34
2021,5,10,大型汽车,东昌,1618
2021,5,10,小型普通客车,东昌,147375
2021,5,10,小型汽车,东昌,11457
2021,5,10,微型栏板货车,东昌,4
2021,5,10,普通二轮摩托车,东昌,2
2021,5,10,重型栏板货车,东昌,5285
2021,5,11,其它,东昌,43
2021,5,11,大型汽车,东昌,1647
2021,5,11,小型普通客车,东昌,139349
2021,5,11,小型汽车,东昌,12187
2021,5,11,微型栏板货车,东昌,3
2021,5,11,普通二轮摩托车,东昌,5
2021,5,11,重型栏板货车,东昌,4963
2021,5,12,其它,东昌,43
2021,5,12,大型汽车,东昌,1692
2021,5,12,小型普通客车,东昌,130294
2021,5,12,小型汽车,东昌,11031
2021,5,12,微型栏板货车,东昌,2
2021,5,12,普通二轮摩托车,东昌,1
2021,5,12,重型栏板货车,东昌,5035
2021,5,13,其它,东昌,41
2021,5,13,大型汽车,东昌,1687
2021,5,13,小型普通客车,东昌,143839
2021,5,13,小型汽车,东昌,12637
2021,5,13,微型栏板货车,东昌,7
2021,5,13,普通二轮摩托车,东昌,2
2021,5,13,重型栏板货车,东昌,5204
2021,5,14,其它,东昌,43
2021,5,14,大型汽车,东昌,1697
2021,5,14,小型普通客车,东昌,149114
2021,5,14,小型汽车,东昌,12328
2021,5,14,重型栏板货车,东昌,5251
2021,5,15,其它,东昌,34
2021,5,15,大型汽车,东昌,1578
2021,5,15,小型普通客车,东昌,130185
2021,5,15,小型汽车,东昌,11781
2021,5,15,微型栏板货车,东昌,4
2021,5,15,普通二轮摩托车,东昌,3
2021,5,15,重型栏板货车,东昌,4486
2021,5,16,其它,东昌,36
2021,5,16,大型汽车,东昌,1478
2021,5,16,小型普通客车,东昌,123643
2021,5,16,小型汽车,东昌,9693
2021,5,16,微型栏板货车,东昌,1
2021,5,16,普通二轮摩托车,东昌,1
2021,5,16,重型栏板货车,东昌,4377
2021,5,17,其它,东昌,56
2021,5,17,大型汽车,东昌,1196
2021,5,17,小型普通客车,东昌,136276
2021,5,17,小型汽车,东昌,12451
2021,5,17,微型栏板货车,东昌,6
2021,5,17,普通二轮摩托车,东昌,3
2021,5,17,重型栏板货车,东昌,4241
2021,5,18,其它,东昌,62
2021,5,18,大型汽车,东昌,1394
2021,5,18,小型普通客车,东昌,138556
2021,5,18,小型汽车,东昌,12962
2021,5,18,微型栏板货车,东昌,2
2021,5,18,普通二轮摩托车,东昌,4
2021,5,18,重型栏板货车,东昌,4539
2021,5,19,其它,东昌,37
2021,5,19,大型汽车,东昌,1498
2021,5,19,小型普通客车,东昌,138808
2021,5,19,小型汽车,东昌,12215
2021,5,19,微型栏板货车,东昌,3
2021,5,19,普通二轮摩托车,东昌,3
2021,5,19,重型栏板货车,东昌,4688
2021,5,20,其它,东昌,49
2021,5,20,大型汽车,东昌,1599
2021,5,20,小型普通客车,东昌,149603
2021,5,20,小型汽车,东昌,12711
2021,5,20,微型栏板货车,东昌,2
2021,5,20,普通二轮摩托车,东昌,4
2021,5,20,重型栏板货车,东昌,4733
2021,5,21,其它,东昌,48
2021,5,21,大型汽车,东昌,1621
2021,5,21,小型普通客车,东昌,144406
2021,5,21,小型汽车,东昌,11684
2021,5,21,微型栏板货车,东昌,3
2021,5,21,普通二轮摩托车,东昌,1
2021,5,21,重型栏板货车,东昌,4956
2021,5,22,其它,东昌,27
2021,5,22,大型汽车,东昌,1341
2021,5,22,小型普通客车,东昌,129306
2021,5,22,小型汽车,东昌,8367
2021,5,22,微型栏板货车,东昌,5
2021,5,22,普通二轮摩托车,东昌,4
2021,5,22,重型栏板货车,东昌,4469
2021,5,23,其它,东昌,28
2021,5,23,大型汽车,东昌,1375
2021,5,23,小型普通客车,东昌,118326
2021,5,23,小型汽车,东昌,8626
2021,5,23,微型栏板货车,东昌,3
2021,5,23,普通二轮摩托车,东昌,1
2021,5,23,重型栏板货车,东昌,4296
2021,5,24,其它,东昌,34
2021,5,24,大型汽车,东昌,1239
2021,5,24,小型普通客车,东昌,107103
2021,5,24,小型汽车,东昌,8835
2021,5,24,微型栏板货车,东昌,7
2021,5,24,普通二轮摩托车,东昌,3
2021,5,24,重型栏板货车,东昌,3842
2021,5,25,其它,东昌,36
2021,5,25,大型汽车,东昌,1161
2021,5,25,小型普通客车,东昌,111354
2021,5,25,小型汽车,东昌,8213
2021,5,25,微型栏板货车,东昌,6
