年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,5,22,大型汽车,聊位,953
2021,5,22,大型轿车,聊位,663
2021,5,22,小型汽车,聊位,389
2021,5,22,轻型栏板货车,聊位,427
2021,5,22,重型栏板货车,聊位,623
2021,5,23,中型普通客车,聊位,1
2021,5,23,中型轿车,聊位,1543
2021,5,23,大型普通客车,聊位,204
2021,5,23,大型汽车,聊位,1007
2021,5,23,大型轿车,聊位,646
2021,5,23,小型汽车,聊位,393
2021,5,23,轻型栏板货车,聊位,422
2021,5,23,重型栏板半挂车,聊位,2
2021,5,23,重型栏板货车,聊位,540
2021,5,24,中型轿车,聊位,1506
2021,5,24,大型普通客车,聊位,131
2021,5,24,大型汽车,聊位,809
2021,5,24,大型轿车,聊位,590
2021,5,24,小型汽车,聊位,354
2021,5,24,轻型栏板货车,聊位,351
2021,5,24,重型栏板半挂车,聊位,1
2021,5,24,重型栏板货车,聊位,511
2021,5,25,中型普通客车,聊位,2
2021,5,25,中型轿车,聊位,1628
2021,5,25,大型普通客车,聊位,159
2021,5,25,大型汽车,聊位,924
2021,5,25,大型轿车,聊位,706
2021,5,25,小型汽车,聊位,345
2021,5,25,轻型栏板货车,聊位,412
2021,5,25,重型栏板货车,聊位,580
2021,5,26,中型轿车,聊位,1140
2021,5,26,大型普通客车,聊位,119
2021,5,26,大型汽车,聊位,712
2021,5,26,大型轿车,聊位,458
2021,5,26,小型汽车,聊位,273
2021,5,26,轻型栏板货车,聊位,325
2021,5,26,重型栏板半挂车,聊位,1
2021,5,26,重型栏板货车,聊位,433
2021,5,27,中型轿车,聊位,1314
2021,5,27,大型普通客车,聊位,119
2021,5,27,大型汽车,聊位,729
2021,5,27,大型轿车,聊位,498
2021,5,27,小型汽车,聊位,302
2021,5,27,轻型栏板货车,聊位,299
2021,5,27,重型栏板货车,聊位,422
2021,5,28,中型轿车,聊位,1252
2021,5,28,大型普通客车,聊位,117
2021,5,28,大型汽车,聊位,737
2021,5,28,大型轿车,聊位,522
2021,5,28,小型汽车,聊位,287
2021,5,28,轻型栏板货车,聊位,329
2021,5,28,重型栏板货车,聊位,510
2021,5,29,中型普通客车,聊位,2
2021,5,29,中型轿车,聊位,1274
2021,5,29,大型普通客车,聊位,147
2021,5,29,大型汽车,聊位,806
2021,5,29,大型轿车,聊位,522
2021,5,29,小型汽车,聊位,320
2021,5,29,轻型栏板货车,聊位,328
2021,5,29,重型栏板货车,聊位,596
2021,5,30,中型普通客车,聊位,1
2021,5,30,中型轿车,聊位,1504
2021,5,30,大型普通客车,聊位,182
2021,5,30,大型汽车,聊位,899
2021,5,30,大型轿车,聊位,611
2021,5,30,小型汽车,聊位,356
2021,5,30,轻型栏板货车,聊位,376
2021,5,30,重型栏板半挂车,聊位,1
2021,5,30,重型栏板货车,聊位,485
2021,5,31,中型普通客车,聊位,1
2021,5,31,中型轿车,聊位,1702
2021,5,31,大型普通客车,聊位,184
2021,5,31,大型汽车,聊位,970
2021,5,31,大型轿车,聊位,743
2021,5,31,小型汽车,聊位,379
2021,5,31,轻型栏板货车,聊位,461
2021,5,31,重型栏板货车,聊位,558
2021,6,1,中型轿车,聊位,1453
2021,6,1,大型普通客车,聊位,208
2021,6,1,大型汽车,聊位,829
2021,6,1,大型轿车,聊位,611
2021,6,1,小型汽车,聊位,354
2021,6,1,轻型栏板货车,聊位,387
2021,6,1,重型栏板半挂车,聊位,1
2021,6,1,重型栏板货车,聊位,460
2021,6,2,中型轿车,聊位,1621
2021,6,2,大型普通客车,聊位,193
2021,6,2,大型汽车,聊位,1132
2021,6,2,大型轿车,聊位,680
2021,6,2,小型汽车,聊位,370
2021,6,2,轻型栏板货车,聊位,466
2021,6,2,重型栏板货车,聊位,652
2021,6,3,中型轿车,聊位,1285
2021,6,3,大型普通客车,聊位,185
2021,6,3,大型汽车,聊位,761
2021,6,3,大型轿车,聊位,567
2021,6,3,小型汽车,聊位,342
2021,6,3,轻型栏板货车,聊位,364
2021,6,3,重型栏板货车,聊位,432
2021,6,4,中型普通客车,聊位,1
2021,6,4,中型轿车,聊位,1437
2021,6,4,其它,聊位,1
2021,6,4,大型普通客车,聊位,139
2021,6,4,大型汽车,聊位,910
2021,6,4,大型轿车,聊位,651
2021,6,4,小型汽车,聊位,331
2021,6,4,轻型栏板货车,聊位,358
2021,6,4,重型栏板货车,聊位,544
2021,6,5,中型普通客车,聊位,1
2021,6,5,中型轿车,聊位,1138
2021,6,5,大型普通客车,聊位,117
2021,6,5,大型汽车,聊位,799
2021,6,5,大型轿车,聊位,475
2021,6,5,小型汽车,聊位,259
2021,6,5,轻型栏板货车,聊位,314
2021,6,5,重型栏板货车,聊位,536
2021,6,6,中型轿车,聊位,1208
2021,6,6,大型普通客车,聊位,98
2021,6,6,大型汽车,聊位,523
2021,6,6,大型轿车,聊位,540
2021,6,6,小型汽车,聊位,296
2021,6,6,轻型栏板货车,聊位,314
2021,6,6,重型栏板货车,聊位,403
2021,6,7,中型轿车,聊位,1750
2021,6,7,大型普通客车,聊位,190
2021,6,7,大型汽车,聊位,1018
2021,6,7,大型轿车,聊位,636
