年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,5,15,重型栏板货车,黄山,224
2021,5,16,大型汽车,黄山,57
2021,5,16,小型普通客车,黄山,11847
2021,5,16,小型汽车,黄山,1123
2021,5,16,普通二轮摩托车,黄山,9
2021,5,16,重型栏板货车,黄山,198
2021,5,17,大型汽车,黄山,35
2021,5,17,小型普通客车,黄山,11922
2021,5,17,小型汽车,黄山,793
2021,5,17,微型栏板货车,黄山,1
2021,5,17,普通二轮摩托车,黄山,2
2021,5,17,重型栏板货车,黄山,201
2021,5,18,其它,黄山,3
2021,5,18,大型汽车,黄山,33
2021,5,18,小型普通客车,黄山,13895
2021,5,18,小型汽车,黄山,781
2021,5,18,微型栏板货车,黄山,1
2021,5,18,普通二轮摩托车,黄山,7
2021,5,18,重型栏板货车,黄山,237
2021,5,19,其它,黄山,1
2021,5,19,大型汽车,黄山,48
2021,5,19,小型普通客车,黄山,13380
2021,5,19,小型汽车,黄山,1068
2021,5,19,微型栏板货车,黄山,3
2021,5,19,普通二轮摩托车,黄山,9
2021,5,19,重型栏板货车,黄山,236
2021,5,20,其它,黄山,2
2021,5,20,大型汽车,黄山,46
2021,5,20,小型普通客车,黄山,14338
2021,5,20,小型汽车,黄山,807
2021,5,20,普通二轮摩托车,黄山,6
2021,5,20,重型栏板货车,黄山,242
2021,5,21,其它,黄山,1
2021,5,21,大型汽车,黄山,41
2021,5,21,小型普通客车,黄山,14218
2021,5,21,小型汽车,黄山,871
2021,5,21,微型栏板货车,黄山,1
2021,5,21,普通二轮摩托车,黄山,9
2021,5,21,重型栏板货车,黄山,231
2021,5,22,其它,黄山,1
2021,5,22,大型汽车,黄山,25
2021,5,22,小型普通客车,黄山,12751
2021,5,22,小型汽车,黄山,708
2021,5,22,普通二轮摩托车,黄山,9
2021,5,22,重型栏板货车,黄山,205
2021,5,23,大型汽车,黄山,35
2021,5,23,小型普通客车,黄山,12309
2021,5,23,小型汽车,黄山,922
2021,5,23,普通二轮摩托车,黄山,6
2021,5,23,重型栏板货车,黄山,189
2021,5,24,其它,黄山,1
2021,5,24,大型汽车,黄山,49
2021,5,24,小型普通客车,黄山,13180
2021,5,24,小型汽车,黄山,1019
2021,5,24,普通二轮摩托车,黄山,5
2021,5,24,重型栏板货车,黄山,241
2021,5,25,其它,黄山,3
2021,5,25,大型汽车,黄山,45
2021,5,25,小型普通客车,黄山,12419
2021,5,25,小型汽车,黄山,1007
2021,5,25,微型栏板货车,黄山,2
2021,5,25,普通二轮摩托车,黄山,7
2021,5,25,重型栏板货车,黄山,216
2021,5,26,其它,黄山,6
2021,5,26,大型汽车,黄山,42
2021,5,26,小型普通客车,黄山,13779
2021,5,26,小型汽车,黄山,918
2021,5,26,普通二轮摩托车,黄山,8
2021,5,26,重型栏板货车,黄山,240
2021,5,27,其它,黄山,5
2021,5,27,大型汽车,黄山,39
2021,5,27,小型普通客车,黄山,13080
2021,5,27,小型汽车,黄山,978
2021,5,27,微型栏板货车,黄山,2
2021,5,27,普通二轮摩托车,黄山,6
2021,5,27,重型栏板货车,黄山,226
2021,5,28,其它,黄山,6
2021,5,28,大型汽车,黄山,34
2021,5,28,小型普通客车,黄山,13360
2021,5,28,小型汽车,黄山,905
2021,5,28,微型栏板货车,黄山,1
2021,5,28,普通二轮摩托车,黄山,9
2021,5,28,重型栏板货车,黄山,260
2021,5,29,其它,黄山,3
2021,5,29,大型汽车,黄山,33
2021,5,29,小型普通客车,黄山,12008
2021,5,29,小型汽车,黄山,757
2021,5,29,微型栏板货车,黄山,1
2021,5,29,普通二轮摩托车,黄山,2
2021,5,29,重型栏板货车,黄山,203
2021,5,30,其它,黄山,2
2021,5,30,大型汽车,黄山,43
2021,5,30,小型普通客车,黄山,10778
2021,5,30,小型汽车,黄山,823
2021,5,30,微型栏板货车,黄山,1
2021,5,30,普通二轮摩托车,黄山,5
2021,5,30,重型栏板货车,黄山,194
2021,5,31,其它,黄山,10457
2021,5,31,大型汽车,黄山,17
2021,5,31,小型普通客车,黄山,3612
2021,5,31,小型汽车,黄山,882
2021,5,31,普通二轮摩托车,黄山,2
2021,5,31,重型栏板货车,黄山,130
2021,6,1,其它,黄山,10591
2021,6,1,大型汽车,黄山,32
2021,6,1,小型普通客车,黄山,3504
2021,6,1,小型汽车,黄山,921
2021,6,1,重型栏板货车,黄山,134
2021,6,2,其它,黄山,10626
2021,6,2,大型汽车,黄山,17
2021,6,2,小型普通客车,黄山,3560
2021,6,2,小型汽车,黄山,1047
2021,6,2,普通二轮摩托车,黄山,1
2021,6,2,重型栏板货车,黄山,149
2021,6,3,其它,黄山,10088
2021,6,3,大型汽车,黄山,33
2021,6,3,小型普通客车,黄山,3542
2021,6,3,小型汽车,黄山,1113
2021,6,3,普通二轮摩托车,黄山,1
2021,6,3,重型栏板货车,黄山,140
2021,6,4,其它,黄山,10177
2021,6,4,大型汽车,黄山,16
2021,6,4,小型普通客车,黄山,3588
2021,6,4,小型汽车,黄山,799
2021,6,4,普通二轮摩托车,黄山,1
2021,6,4,重型栏板货车,黄山,153
2021,6,5,其它,黄山,9394
2021,6,5,大型汽车,黄山,17
2021,6,5,小型普通客车,黄山,3350
2021,6,5,小型汽车,黄山,590
2021,6,5,微型栏板货车,黄山,3
2021,6,5,普通二轮摩托车,黄山,2
2021,6,5,重型栏板货车,黄山,113
2021,6,6,其它,黄山,9002
2021,6,6,大型汽车,黄山,24
2021,6,6,小型普通客车,黄山,3061
2021,6,6,小型汽车,黄山,764
2021,6,6,普通二轮摩托车,黄山,1
2021,6,6,重型栏板货车,黄山,119
2021,6,7,其它,黄山,10517
2021,6,7,大型汽车,黄山,9
2021,6,7,小型普通客车,黄山,3469
2021,6,7,小型汽车,黄山,389
2021,6,7,微型栏板货车,黄山,1
