年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,4,26,其它,东环,440
2021,4,26,大型汽车,东环,6282
2021,4,26,小型普通客车,东环,74089
2021,4,26,小型汽车,东环,10342
2021,4,26,微型栏板货车,东环,4
2021,4,26,普通二轮摩托车,东环,14
2021,4,26,重型栏板货车,东环,11084
2021,4,27,其它,东环,584
2021,4,27,大型汽车,东环,5852
2021,4,27,小型普通客车,东环,77357
2021,4,27,小型汽车,东环,12193
2021,4,27,微型栏板货车,东环,8
2021,4,27,普通二轮摩托车,东环,24
2021,4,27,重型栏板货车,东环,11834
2021,4,28,其它,东环,543
2021,4,28,大型汽车,东环,6243
2021,4,28,小型普通客车,东环,75857
2021,4,28,小型汽车,东环,11434
2021,4,28,微型栏板货车,东环,7
2021,4,28,普通二轮摩托车,东环,30
2021,4,28,重型栏板货车,东环,12327
2021,4,29,其它,东环,598
2021,4,29,大型汽车,东环,6139
2021,4,29,小型普通客车,东环,77253
2021,4,29,小型汽车,东环,11779
2021,4,29,微型栏板货车,东环,8
2021,4,29,普通二轮摩托车,东环,29
2021,4,29,重型栏板货车,东环,12162
2021,4,30,其它,东环,571
2021,4,30,大型汽车,东环,6253
2021,4,30,小型普通客车,东环,85307
2021,4,30,小型汽车,东环,14322
2021,4,30,微型栏板货车,东环,4
2021,4,30,普通二轮摩托车,东环,24
2021,4,30,重型栏板货车,东环,12767
2021,5,1,其它,东环,543
2021,5,1,大型汽车,东环,4986
2021,5,1,小型普通客车,东环,75320
2021,5,1,小型汽车,东环,14376
2021,5,1,微型栏板货车,东环,11
2021,5,1,普通二轮摩托车,东环,36
2021,5,1,重型栏板货车,东环,10242
2021,5,2,其它,东环,511
2021,5,2,大型汽车,东环,4769
2021,5,2,小型普通客车,东环,73078
2021,5,2,小型汽车,东环,13411
2021,5,2,微型栏板货车,东环,6
2021,5,2,普通二轮摩托车,东环,24
2021,5,2,重型栏板货车,东环,10241
2021,5,3,其它,东环,414
2021,5,3,大型汽车,东环,5106
2021,5,3,小型普通客车,东环,66812
2021,5,3,小型汽车,东环,11757
2021,5,3,微型栏板货车,东环,3
2021,5,3,普通二轮摩托车,东环,16
2021,5,3,重型栏板货车,东环,9811
2021,5,4,其它,东环,504
2021,5,4,大型汽车,东环,5487
2021,5,4,小型普通客车,东环,79845
2021,5,4,小型汽车,东环,13519
2021,5,4,微型栏板货车,东环,2
2021,5,4,普通二轮摩托车,东环,29
2021,5,4,重型栏板货车,东环,10905
2021,5,5,其它,东环,648
2021,5,5,大型汽车,东环,5166
2021,5,5,小型普通客车,东环,77454
2021,5,5,小型汽车,东环,12441
2021,5,5,微型栏板货车,东环,9
2021,5,5,普通二轮摩托车,东环,24
2021,5,5,重型栏板货车,东环,11071
2021,5,6,其它,东环,556
2021,5,6,大型汽车,东环,6110
2021,5,6,小型普通客车,东环,80116
2021,5,6,小型汽车,东环,12185
2021,5,6,微型栏板货车,东环,6
2021,5,6,普通二轮摩托车,东环,31
2021,5,6,重型栏板货车,东环,12603
2021,5,7,其它,东环,508
2021,5,7,大型汽车,东环,6057
2021,5,7,小型普通客车,东环,76884
2021,5,7,小型汽车,东环,12491
2021,5,7,微型栏板货车,东环,3
2021,5,7,普通二轮摩托车,东环,34
2021,5,7,重型栏板货车,东环,13290
2021,5,8,其它,东环,542
2021,5,8,大型汽车,东环,6801
2021,5,8,小型普通客车,东环,78275
2021,5,8,小型汽车,东环,12758
2021,5,8,微型栏板货车,东环,2
2021,5,8,普通二轮摩托车,东环,27
2021,5,8,重型栏板货车,东环,13465
2021,5,9,其它,东环,441
2021,5,9,大型汽车,东环,6650
2021,5,9,小型普通客车,东环,71552
2021,5,9,小型汽车,东环,10072
2021,5,9,微型栏板货车,东环,3
2021,5,9,普通二轮摩托车,东环,31
2021,5,9,重型栏板货车,东环,12889
2021,5,10,其它,东环,482
2021,5,10,大型汽车,东环,6247
2021,5,10,小型普通客车,东环,81860
2021,5,10,小型汽车,东环,11966
2021,5,10,普通二轮摩托车,东环,24
2021,5,10,重型栏板货车,东环,13997
2021,5,11,其它,东环,525
2021,5,11,大型汽车,东环,6354
2021,5,11,小型普通客车,东环,77243
2021,5,11,小型汽车,东环,11707
2021,5,11,微型栏板货车,东环,3
2021,5,11,普通二轮摩托车,东环,24
2021,5,11,重型栏板货车,东环,13527
2021,5,12,其它,东环,512
2021,5,12,大型汽车,东环,6762
2021,5,12,小型普通客车,东环,77054
2021,5,12,小型汽车,东环,12281
2021,5,12,微型栏板货车,东环,4
2021,5,12,普通二轮摩托车,东环,32
2021,5,12,重型栏板货车,东环,13590
2021,5,13,其它,东环,447
2021,5,13,大型汽车,东环,6769
2021,5,13,小型普通客车,东环,76534
2021,5,13,小型汽车,东环,11804
2021,5,13,微型栏板货车,东环,1
2021,5,13,普通二轮摩托车,东环,33
2021,5,13,重型栏板货车,东环,14421
2021,5,14,其它,东环,487
2021,5,14,大型汽车,东环,6790
2021,5,14,小型普通客车,东环,80838
2021,5,14,小型汽车,东环,12543
2021,5,14,微型栏板货车,东环,1
2021,5,14,普通二轮摩托车,东环,33
2021,5,14,重型栏板货车,东环,14034
2021,5,15,其它,东环,443
2021,5,15,大型汽车,东环,5916
2021,5,15,小型普通客车,东环,69106
2021,5,15,小型汽车,东环,10846
2021,5,15,微型栏板货车,东环,1
2021,5,15,普通二轮摩托车,东环,24
2021,5,15,重型栏板货车,东环,11538
2021,5,16,其它,东环,401
2021,5,16,大型汽车,东环,5598
2021,5,16,小型普通客车,东环,65977
2021,5,16,小型汽车,东环,9823
2021,5,16,微型栏板货车,东环,4
