年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,5,22,小型汽车,光岳,5300
2021,5,22,重型栏板货车,光岳,1868
2021,5,23,其它,光岳,7
2021,5,23,大型汽车,光岳,891
2021,5,23,小型普通客车,光岳,52012
2021,5,23,小型汽车,光岳,4881
2021,5,23,重型栏板货车,光岳,1798
2021,5,24,其它,光岳,12
2021,5,24,大型汽车,光岳,663
2021,5,24,小型普通客车,光岳,54479
2021,5,24,小型汽车,光岳,5067
2021,5,24,重型栏板货车,光岳,1728
2021,5,25,其它,光岳,10
2021,5,25,大型汽车,光岳,759
2021,5,25,小型普通客车,光岳,54402
2021,5,25,小型汽车,光岳,5149
2021,5,25,普通二轮摩托车,光岳,1
2021,5,25,重型栏板货车,光岳,1872
2021,5,26,其它,光岳,9
2021,5,26,大型汽车,光岳,693
2021,5,26,小型普通客车,光岳,52468
2021,5,26,小型汽车,光岳,5547
2021,5,26,重型栏板货车,光岳,1775
2021,5,27,其它,光岳,8
2021,5,27,大型汽车,光岳,659
2021,5,27,小型普通客车,光岳,53988
2021,5,27,小型汽车,光岳,5201
2021,5,27,重型栏板货车,光岳,1774
2021,5,28,其它,光岳,12
2021,5,28,大型汽车,光岳,697
2021,5,28,小型普通客车,光岳,55367
2021,5,28,小型汽车,光岳,5729
2021,5,28,重型栏板货车,光岳,1871
2021,5,29,其它,光岳,9
2021,5,29,大型汽车,光岳,712
2021,5,29,小型普通客车,光岳,53708
2021,5,29,小型汽车,光岳,4878
2021,5,29,重型栏板货车,光岳,1734
2021,5,30,其它,光岳,11
2021,5,30,大型汽车,光岳,850
2021,5,30,小型普通客车,光岳,49587
2021,5,30,小型汽车,光岳,4721
2021,5,30,重型栏板货车,光岳,1934
2021,5,31,其它,光岳,11
2021,5,31,大型汽车,光岳,839
2021,5,31,小型普通客车,光岳,56737
2021,5,31,小型汽车,光岳,5791
2021,5,31,重型栏板货车,光岳,2098
2021,6,1,其它,光岳,9
2021,6,1,大型汽车,光岳,911
2021,6,1,小型普通客车,光岳,56442
2021,6,1,小型汽车,光岳,4315
2021,6,1,重型栏板货车,光岳,1910
2021,6,2,其它,光岳,6
2021,6,2,大型汽车,光岳,705
2021,6,2,小型普通客车,光岳,54684
2021,6,2,小型汽车,光岳,5257
2021,6,2,重型栏板货车,光岳,1825
2021,6,3,其它,光岳,11
2021,6,3,大型汽车,光岳,583
2021,6,3,小型普通客车,光岳,52250
2021,6,3,小型汽车,光岳,4588
2021,6,3,重型栏板货车,光岳,1731
2021,6,4,其它,光岳,7
2021,6,4,大型汽车,光岳,753
2021,6,4,小型普通客车,光岳,54762
2021,6,4,小型汽车,光岳,5393
2021,6,4,重型栏板货车,光岳,1947
2021,6,5,其它,光岳,13
2021,6,5,大型汽车,光岳,700
2021,6,5,小型普通客车,光岳,51250
2021,6,5,小型汽车,光岳,4688
2021,6,5,重型栏板货车,光岳,1744
2021,6,6,其它,光岳,8
2021,6,6,大型汽车,光岳,706
2021,6,6,小型普通客车,光岳,49334
2021,6,6,小型汽车,光岳,5120
2021,6,6,重型栏板货车,光岳,1671
2021,6,7,其它,光岳,8
2021,6,7,大型汽车,光岳,827
2021,6,7,小型普通客车,光岳,57020
2021,6,7,小型汽车,光岳,5921
2021,6,7,重型栏板货车,光岳,1940
2021,6,8,其它,光岳,8
2021,6,8,大型汽车,光岳,769
2021,6,8,小型普通客车,光岳,54899
2021,6,8,小型汽车,光岳,5120
2021,6,8,重型栏板货车,光岳,1917
2021,6,9,其它,光岳,8
2021,6,9,大型汽车,光岳,925
2021,6,9,小型普通客车,光岳,54750
2021,6,9,小型汽车,光岳,4391
2021,6,9,重型栏板货车,光岳,1971
2021,6,10,其它,光岳,9
2021,6,10,大型汽车,光岳,864
2021,6,10,小型普通客车,光岳,57644
2021,6,10,小型汽车,光岳,5315
2021,6,10,重型栏板货车,光岳,1871
2021,6,11,其它,光岳,7
2021,6,11,大型汽车,光岳,714
2021,6,11,小型普通客车,光岳,56899
2021,6,11,小型汽车,光岳,5848
2021,6,11,重型栏板货车,光岳,1880
2021,6,12,其它,光岳,7
2021,6,12,大型汽车,光岳,785
2021,6,12,小型普通客车,光岳,49702
2021,6,12,小型汽车,光岳,5187
2021,6,12,重型栏板货车,光岳,1729
2021,6,13,其它,光岳,9
2021,6,13,大型汽车,光岳,824
2021,6,13,小型普通客车,光岳,46096
2021,6,13,小型汽车,光岳,5232
2021,6,13,普通二轮摩托车,光岳,1
2021,6,13,重型栏板货车,光岳,1657
2021,6,14,其它,光岳,2
2021,6,14,大型汽车,光岳,760
2021,6,14,小型普通客车,光岳,49354
2021,6,14,小型汽车,光岳,4791
2021,6,14,重型栏板货车,光岳,1524
2021,6,15,其它,光岳,6
2021,6,15,大型汽车,光岳,684
2021,6,15,小型普通客车,光岳,60970
2021,6,15,小型汽车,光岳,5459
2021,6,15,重型栏板货车,光岳,1737
2021,6,16,其它,光岳,7
2021,6,16,大型汽车,光岳,786
2021,6,16,小型普通客车,光岳,57295
2021,6,16,小型汽车,光岳,6199
2021,6,16,重型栏板货车,光岳,1958
2021,6,17,其它,光岳,8
2021,6,17,大型汽车,光岳,759
2021,6,17,小型普通客车,光岳,57505
2021,6,17,小型汽车,光岳,5536
2021,6,17,重型栏板货车,光岳,1518
2021,6,18,其它,光岳,10
2021,6,18,大型汽车,光岳,633
2021,6,18,小型普通客车,光岳,53191
2021,6,18,小型汽车,光岳,5218
2021,6,18,重型栏板货车,光岳,1517
2021,6,19,其它,光岳,8
2021,6,19,大型汽车,光岳,753
2021,6,19,小型普通客车,光岳,50048
2021,6,19,小型汽车,光岳,5131
2021,6,19,重型栏板货车,光岳,1606
2021,6,20,其它,光岳,14
2021,6,20,大型汽车,光岳,738
2021,6,20,小型普通客车,光岳,48196
2021,6,20,小型汽车,光岳,4496
2021,6,20,重型栏板货车,光岳,1674
2021,6,21,其它,光岳,7
2021,6,21,大型汽车,光岳,694
2021,6,21,小型普通客车,光岳,55286
2021,6,21,小型汽车,光岳,5091
2021,6,21,重型栏板货车,光岳,1695
2021,6,22,其它,光岳,6
2021,6,22,大型汽车,光岳,772
2021,6,22,小型普通客车,光岳,53650
2021,6,22,小型汽车,光岳,5319
2021,6,22,重型栏板货车,光岳,1822
2021,6,23,其它,光岳,11
2021,6,23,大型汽车,光岳,791
2021,6,23,小型普通客车,光岳,53864
2021,6,23,小型汽车,光岳,5259
2021,6,23,重型栏板货车,光岳,1971
2021,6,24,其它,光岳,9
2021,6,24,大型汽车,光岳,883
2021,6,24,小型普通客车,光岳,53724
2021,6,24,小型汽车,光岳,5452
2021,6,24,重型栏板货车,光岳,2151
2021,6,25,其它,光岳,12
2021,6,25,大型汽车,光岳,882
2021,6,25,小型普通客车,光岳,55210
2021,6,25,小型汽车,光岳,4785
2021,6,25,重型栏板货车,光岳,2013
2021,6,26,其它,光岳,7
2021,6,26,大型汽车,光岳,722
2021,6,26,小型普通客车,光岳,50607
2021,6,26,小型汽车,光岳,4515
2021,6,26,重型栏板货车,光岳,1664
2021,6,27,其它,光岳,8
2021,6,27,大型汽车,光岳,758
2021,6,27,小型普通客车,光岳,47193
2021,6,27,小型汽车,光岳,3784
2021,6,27,重型栏板货车,光岳,1553
2021,6,28,其它,光岳,6
2021,6,28,大型汽车,光岳,671
2021,6,28,小型普通客车,光岳,51731
2021,6,28,小型汽车,光岳,4661
2021,6,28,重型栏板货车,光岳,1449
2021,6,29,其它,光岳,7
2021,6,29,大型汽车,光岳,693
2021,6,29,小型普通客车,光岳,50075
2021,6,29,小型汽车,光岳,3626
2021,6,29,重型栏板货车,光岳,1321
2021,6,30,其它,光岳,8
2021,6,30,大型汽车,光岳,513
2021,6,30,小型普通客车,光岳,49941
2021,6,30,小型汽车,光岳,3618
2021,6,30,重型栏板货车,光岳,1404
2021,7,1,其它,光岳,10
2021,7,1,大型汽车,光岳,607
2021,7,1,小型普通客车,光岳,52642
2021,7,1,小型汽车,光岳,4099
2021,7,1,重型栏板货车,光岳,1481
2021,7,2,其它,光岳,8
2021,7,2,大型汽车,光岳,702
2021,7,2,小型普通客车,光岳,57491
2021,7,2,小型汽车,光岳,4828
2021,7,2,重型栏板货车,光岳,1534
2021,7,3,其它,光岳,10
2021,7,3,大型汽车,光岳,659
2021,7,3,小型普通客车,光岳,50892
2021,7,3,小型汽车,光岳,4674
2021,7,3,普通二轮摩托车,光岳,1
2021,7,3,重型栏板货车,光岳,1394
2021,7,4,其它,光岳,7
2021,7,4,大型汽车,光岳,717
2021,7,4,小型普通客车,光岳,46340
2021,7,4,小型汽车,光岳,3993
2021,7,4,重型栏板货车,光岳,1574
2021,7,5,其它,光岳,12
2021,7,5,大型汽车,光岳,692
2021,7,5,小型普通客车,光岳,52822
2021,7,5,小型汽车,光岳,5545
2021,7,5,重型栏板货车,光岳,1680
2021,7,6,其它,光岳,9
2021,7,6,大型汽车,光岳,817
2021,7,6,小型普通客车,光岳,54394
2021,7,6,小型汽车,光岳,5025
2021,7,6,普通二轮摩托车,光岳,1
2021,7,6,重型栏板货车,光岳,1936
2021,7,7,其它,光岳,11
2021,7,7,大型汽车,光岳,923
2021,7,7,小型普通客车,光岳,53638
2021,7,7,小型汽车,光岳,4062
2021,7,7,重型栏板货车,光岳,1972
2021,7,8,其它,光岳,10
2021,7,8,大型汽车,光岳,738
2021,7,8,小型普通客车,光岳,51175
2021,7,8,小型汽车,光岳,4721
2021,7,8,重型栏板货车,光岳,1808
2021,7,9,其它,光岳,11
2021,7,9,大型汽车,光岳,792
2021,7,9,小型普通客车,光岳,51515
2021,7,9,小型汽车,光岳,4434
2021,7,9,重型栏板货车,光岳,1791
2021,7,10,其它,光岳,8
