年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,6,7,重型栏板货车,海河,608
2021,6,8,其它,海河,6582
2021,6,8,大型汽车,海河,78
2021,6,8,小型普通客车,海河,15962
2021,6,8,小型汽车,海河,1663
2021,6,8,微型栏板货车,海河,5
2021,6,8,普通二轮摩托车,海河,55
2021,6,8,重型栏板货车,海河,591
2021,6,9,其它,海河,6691
2021,6,9,大型汽车,海河,84
2021,6,9,小型普通客车,海河,16455
2021,6,9,小型汽车,海河,1708
2021,6,9,微型栏板货车,海河,4
2021,6,9,普通二轮摩托车,海河,46
2021,6,9,重型栏板货车,海河,613
2021,6,10,其它,海河,6859
2021,6,10,大型汽车,海河,90
2021,6,10,小型普通客车,海河,16602
2021,6,10,小型汽车,海河,1850
2021,6,10,微型栏板货车,海河,8
2021,6,10,普通二轮摩托车,海河,67
2021,6,10,重型栏板货车,海河,615
2021,6,11,其它,海河,6142
2021,6,11,大型汽车,海河,112
2021,6,11,小型普通客车,海河,16007
2021,6,11,小型汽车,海河,1599
