年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,4,20,大型普通客车,黄河,10080
2021,4,20,大型汽车,黄河,241
2021,4,20,小型普通客车,黄河,71688
2021,4,20,小型汽车,黄河,7601
2021,4,20,微型栏板货车,黄河,144
2021,4,20,普通二轮摩托车,黄河,2
2021,4,20,重型栏板货车,黄河,2786
2021,4,21,中型栏板货车,黄河,108
2021,4,21,其它,黄河,5332
2021,4,21,大型普通客车,黄河,10516
2021,4,21,大型汽车,黄河,279
2021,4,21,小型普通客车,黄河,75851
2021,4,21,小型汽车,黄河,7811
2021,4,21,微型栏板货车,黄河,157
2021,4,21,重型栏板货车,黄河,2735
2021,4,22,中型栏板货车,黄河,65
2021,4,22,其它,黄河,5524
2021,4,22,大型普通客车,黄河,11082
2021,4,22,大型汽车,黄河,319
2021,4,22,小型普通客车,黄河,76370
2021,4,22,小型汽车,黄河,7860
2021,4,22,微型栏板货车,黄河,142
2021,4,22,普通二轮摩托车,黄河,1
2021,4,22,重型栏板货车,黄河,2400
2021,4,23,中型栏板货车,黄河,68
2021,4,23,其它,黄河,5721
2021,4,23,大型普通客车,黄河,10125
2021,4,23,大型汽车,黄河,250
2021,4,23,小型普通客车,黄河,73414
2021,4,23,小型汽车,黄河,7541
2021,4,23,微型栏板货车,黄河,140
2021,4,23,重型栏板货车,黄河,2568
2021,4,24,中型栏板货车,黄河,53
2021,4,24,其它,黄河,3330
2021,4,24,大型普通客车,黄河,6635
2021,4,24,大型汽车,黄河,269
2021,4,24,小型普通客车,黄河,73246
2021,4,24,小型汽车,黄河,6845
2021,4,24,微型栏板货车,黄河,127
2021,4,24,重型栏板货车,黄河,2827
2021,4,25,中型栏板货车,黄河,52
2021,4,25,其它,黄河,4865
2021,4,25,大型普通客车,黄河,9457
2021,4,25,大型汽车,黄河,261
2021,4,25,小型普通客车,黄河,71986
2021,4,25,小型汽车,黄河,7262
2021,4,25,微型栏板货车,黄河,109
2021,4,25,普通二轮摩托车,黄河,2
2021,4,25,重型栏板货车,黄河,2811
2021,4,26,中型栏板货车,黄河,70
2021,4,26,其它,黄河,5359
2021,4,26,大型普通客车,黄河,10296
2021,4,26,大型汽车,黄河,222
2021,4,26,小型普通客车,黄河,77259
2021,4,26,小型汽车,黄河,7212
2021,4,26,微型栏板货车,黄河,96
2021,4,26,普通二轮摩托车,黄河,3
2021,4,26,重型栏板货车,黄河,2413
2021,4,27,中型栏板货车,黄河,41
2021,4,27,其它,黄河,4693
2021,4,27,大型普通客车,黄河,8803
2021,4,27,大型汽车,黄河,291
2021,4,27,小型普通客车,黄河,68271
2021,4,27,小型汽车,黄河,6994
2021,4,27,微型栏板货车,黄河,107
2021,4,27,重型栏板货车,黄河,2231
2021,4,28,中型栏板货车,黄河,33
2021,4,28,其它,黄河,4108
2021,4,28,大型普通客车,黄河,7916
2021,4,28,大型汽车,黄河,268
2021,4,28,小型普通客车,黄河,66042
2021,4,28,小型汽车,黄河,6743
2021,4,28,微型栏板货车,黄河,88
2021,4,28,普通二轮摩托车,黄河,1
2021,4,28,重型栏板货车,黄河,2542
2021,4,29,中型栏板货车,黄河,57
2021,4,29,其它,黄河,3010
2021,4,29,大型普通客车,黄河,5427
2021,4,29,大型汽车,黄河,284
2021,4,29,小型普通客车,黄河,73153
2021,4,29,小型汽车,黄河,6978
2021,4,29,微型栏板货车,黄河,74
2021,4,29,普通二轮摩托车,黄河,2
2021,4,29,重型栏板货车,黄河,2682
2021,4,30,中型栏板货车,黄河,72
2021,4,30,其它,黄河,5398
2021,4,30,大型普通客车,黄河,10775
2021,4,30,大型汽车,黄河,290
2021,4,30,小型普通客车,黄河,88082
