年,月,日,时,气温,风向,风速,降水量,天气现象,日期,AQI,质量等级,PM2.5,PM10,CO,NO2,SO2,O3
2021,11,26,0,6.1,311,0.6,0,.霾，轻雾,2021/11/26,132,轻度污染,22,27,98,69,1.4,75
2021,11,26,1,5.8,322,1.1,0,.霾，轻雾,2021/11/26,132,轻度污染,22,27,98,69,1.4,75
2021,11,26,2,5.3,339,1.3,0,.霾，轻雾,2021/11/26,132,轻度污染,22,27,98,69,1.4,75
2021,11,26,3,4.9,349,1.8,0,.霾，轻雾,2021/11/26,132,轻度污染,22,27,98,69,1.4,75
2021,11,26,4,4.5,335,1,0,.霾，轻雾,2021/11/26,132,轻度污染,22,27,98,69,1.4,75
2021,11,26,5,4.4,312,0.9,0,.霾，轻雾,2021/11/26,132,轻度污染,22,27,98,69,1.4,75
2021,11,26,6,4.4,325,1.2,0,.霾，轻雾,2021/11/26,132,轻度污染,22,27,98,69,1.4,75
2021,11,26,7,4.3,341,1.2,0,.霾，轻雾,2021/11/26,132,轻度污染,22,27,98,69,1.4,75
2021,11,26,8,4.3,317,1.1,0,.霾，轻雾,2021/11/26,132,轻度污染,22,27,98,69,1.4,75
2021,11,26,9,4.7,319,1.1,0,.轻雾,2021/11/26,132,轻度污染,22,27,98,69,1.4,75
2021,11,26,10,5.1,300,0.8,0,.轻雾,2021/11/26,132,轻度污染,22,27,98,69,1.4,75
2021,11,26,11,5.3,308,0.8,0,.轻雾,2021/11/26,132,轻度污染,22,27,98,69,1.4,75
2021,11,26,12,5.5,301,1.1,0,.轻雾,2021/11/26,132,轻度污染,22,27,98,69,1.4,75
2021,11,26,13,5.9,278,0.6,0,.轻雾,2021/11/26,132,轻度污染,22,27,98,69,1.4,75
2021,11,26,14,6.3,20,0.8,0,.轻雾，霾,2021/11/26,132,轻度污染,22,27,98,69,1.4,75
2021,11,26,15,6.9,1,1.4,0,.轻雾，霾,2021/11/26,132,轻度污染,22,27,98,69,1.4,75
2021,11,26,16,6.5,334,1,0,.轻雾，霾,2021/11/26,132,轻度污染,22,27,98,69,1.4,75
2021,11,26,17,6.5,337,0.8,0,.轻雾，霾,2021/11/26,132,轻度污染,22,27,98,69,1.4,75
2021,11,26,18,6.6,327,0.6,0,.轻雾，霾,2021/11/26,132,轻度污染,22,27,98,69,1.4,75
2021,11,26,19,6.8,198,0.4,0,.轻雾，霾,2021/11/26,132,轻度污染,22,27,98,69,1.4,75
2021,11,26,20,6.8,256,0.5,0,.轻雾，霾,2021/11/26,132,轻度污染,22,27,98,69,1.4,75
2021,11,26,21,6.6,0,0,0,轻雾,2021/11/26,132,轻度污染,22,27,98,69,1.4,75
2021,11,26,22,6.4,0,0,0,轻雾,2021/11/26,132,轻度污染,22,27,98,69,1.4,75
2021,11,26,23,6.2,327,0.9,0,轻雾,2021/11/26,132,轻度污染,22,27,98,69,1.4,75
2021,11,27,0,5.9,328,0.7,0,轻雾,2021/11/27,118,轻度污染,87,42,101,107,0.8,35
2021,11,27,1,5.6,308,1,0,轻雾,2021/11/27,118,轻度污染,87,42,101,107,0.8,35
2021,11,27,2,5.3,345,1.3,0,轻雾,2021/11/27,118,轻度污染,87,42,101,107,0.8,35
2021,11,27,3,5.1,283,0.6,0,轻雾,2021/11/27,118,轻度污染,87,42,101,107,0.8,35
2021,11,27,4,4.6,309,1.1,0,轻雾,2021/11/27,118,轻度污染,87,42,101,107,0.8,35
2021,11,27,5,3.8,0,0,0,轻雾,2021/11/27,118,轻度污染,87,42,101,107,0.8,35
2021,11,27,6,3.3,0,0,0,轻雾,2021/11/27,118,轻度污染,87,42,101,107,0.8,35
2021,11,27,7,3.3,324,0.7,0,轻雾,2021/11/27,118,轻度污染,87,42,101,107,0.8,35
2021,11,27,8,3.6,320,0.7,0,轻雾,2021/11/27,118,轻度污染,87,42,101,107,0.8,35
2021,11,27,9,3.7,309,0.5,0,轻雾,2021/11/27,118,轻度污染,87,42,101,107,0.8,35
2021,11,27,10,4.9,326,1.8,0,轻雾,2021/11/27,118,轻度污染,87,42,101,107,0.8,35
2021,11,27,11,6.8,337,1.8,0,轻雾,2021/11/27,118,轻度污染,87,42,101,107,0.8,35
2021,11,27,12,6.9,314,1.4,0,轻雾，雨,2021/11/27,118,轻度污染,87,42,101,107,0.8,35
2021,11,27,13,7.7,348,2.1,0,轻雾，雨,2021/11/27,118,轻度污染,87,42,101,107,0.8,35
2021,11,27,14,7.8,349,1.6,0,轻雾,2021/11/27,118,轻度污染,87,42,101,107,0.8,35
2021,11,27,15,7.1,305,1.2,0,轻雾,2021/11/27,118,轻度污染,87,42,101,107,0.8,35
2021,11,27,16,6.1,213,0.9,0,轻雾,2021/11/27,118,轻度污染,87,42,101,107,0.8,35
2021,11,27,17,5.2,285,0.7,0,轻雾，雨,2021/11/27,118,轻度污染,87,42,101,107,0.8,35
2021,11,27,18,4.5,341,0.8,0,轻雾,2021/11/27,118,轻度污染,87,42,101,107,0.8,35
2021,11,27,19,4.3,301,0.6,0,轻雾，雨,2021/11/27,118,轻度污染,87,42,101,107,0.8,35
2021,11,27,20,3.9,67,0.6,0,轻雾,2021/11/27,118,轻度污染,87,42,101,107,0.8,35
2021,11,27,21,3.8,313,0.7,0,晴,2021/11/27,118,轻度污染,87,42,101,107,0.8,35
2021,11,27,22,3.2,308,0.6,0,雪,2021/11/27,118,轻度污染,87,42,101,107,0.8,35
2021,11,27,23,3,335,0.9,0,雪,2021/11/27,118,轻度污染,87,42,101,107,0.8,35
2021,11,28,0,2.5,313,1.1,0,雪,2021/11/28,76,良,89,119,117,93,1.2,58
2021,11,28,1,2.1,331,1,0,雪,2021/11/28,76,良,89,119,117,93,1.2,58
2021,11,28,2,1.8,284,0.4,0,雪,2021/11/28,76,良,89,119,117,93,1.2,58
2021,11,28,3,1.6,303,0.6,0,雪,2021/11/28,76,良,89,119,117,93,1.2,58
2021,11,28,4,0.8,346,0.5,0,雪,2021/11/28,76,良,89,119,117,93,1.2,58
2021,11,28,5,1.1,311,0.6,0,雪,2021/11/28,76,良,89,119,117,93,1.2,58
2021,11,28,6,1.7,294,0.6,0,雪,2021/11/28,76,良,89,119,117,93,1.2,58
2021,11,28,7,1.4,100,0.9,0,雪,2021/11/28,76,良,89,119,117,93,1.2,58
2021,11,28,8,2.3,70,0.7,0,晴,2021/11/28,76,良,89,119,117,93,1.2,58
2021,11,28,9,2.8,79,1.1,0,晴,2021/11/28,76,良,89,119,117,93,1.2,58
2021,11,28,10,3.1,56,0.9,0,晴,2021/11/28,76,良,89,119,117,93,1.2,58
2021,11,28,11,3.7,112,1.6,0,晴,2021/11/28,76,良,89,119,117,93,1.2,58
2021,11,28,12,4.2,77,1.9,0,晴,2021/11/28,76,良,89,119,117,93,1.2,58
2021,11,28,13,4,324,0.9,0,晴,2021/11/28,76,良,89,119,117,93,1.2,58
2021,11,28,14,4.4,82,1.2,0,晴,2021/11/28,76,良,89,119,117,93,1.2,58
2021,11,28,15,4.6,0,0,0,晴,2021/11/28,76,良,89,119,117,93,1.2,58
2021,11,28,16,4.2,45,0.8,0,晴,2021/11/28,76,良,89,119,117,93,1.2,58
2021,11,28,17,3.4,146,1.4,0,晴,2021/11/28,76,良,89,119,117,93,1.2,58
2021,11,28,18,2.8,32,0.6,0,晴,2021/11/28,76,良,89,119,117,93,1.2,58
2021,11,28,19,2.5,28,0.4,0,晴,2021/11/28,76,良,89,119,117,93,1.2,58
2021,11,28,20,1.6,66,0.6,0,晴,2021/11/28,76,良,89,119,117,93,1.2,58
2021,11,28,21,1.5,54,0.6,0,晴,2021/11/28,76,良,89,119,117,93,1.2,58
2021,11,28,22,1.3,81,0.8,0,晴,2021/11/28,76,良,89,119,117,93,1.2,58
2021,11,28,23,0.7,37,0.4,0,晴,2021/11/28,76,良,89,119,117,93,1.2,58
2021,11,29,0,0.5,259,0.4,0,晴,2021/11/29,90,良,32,106,46,76,0.9,98
2021,11,29,1,0.7,67,1,0,晴,2021/11/29,90,良,32,106,46,76,0.9,98
2021,11,29,2,0.5,110,0.5,0,晴,2021/11/29,90,良,32,106,46,76,0.9,98
2021,11,29,3,0.7,0,0,0,轻雾,2021/11/29,90,良,32,106,46,76,0.9,98
2021,11,29,4,0.3,0,0,0,轻雾,2021/11/29,90,良,32,106,46,76,0.9,98
2021,11,29,5,1.7,126,0.9,0,轻雾,2021/11/29,90,良,32,106,46,76,0.9,98
2021,11,29,6,2,97,0.6,0,轻雾,2021/11/29,90,良,32,106,46,76,0.9,98
2021,11,29,7,2.3,141,0.9,0,轻雾，雪,2021/11/29,90,良,32,106,46,76,0.9,98
2021,11,29,8,2.5,353,0.6,0,轻雾,2021/11/29,90,良,32,106,46,76,0.9,98
2021,11,29,9,2.7,164,1,0,轻雾,2021/11/29,90,良,32,106,46,76,0.9,98
2021,11,29,10,3.3,217,1.9,0,轻雾,2021/11/29,90,良,32,106,46,76,0.9,98
2021,11,29,11,4.8,164,1.3,0,轻雾,2021/11/29,90,良,32,106,46,76,0.9,98
2021,11,29,12,5.4,286,0.8,0,轻雾,2021/11/29,90,良,32,106,46,76,0.9,98
2021,11,29,13,5.1,216,1.1,0,轻雾,2021/11/29,90,良,32,106,46,76,0.9,98
2021,11,29,14,5.9,354,0.7,0,轻雾,2021/11/29,90,良,32,106,46,76,0.9,98
2021,11,29,15,6,343,0.9,0,轻雾，霾,2021/11/29,90,良,32,106,46,76,0.9,98
2021,11,29,16,5.6,333,0.7,0,轻雾，霾,2021/11/29,90,良,32,106,46,76,0.9,98
2021,11,29,17,4.6,0,0,0,轻雾，霾,2021/11/29,90,良,32,106,46,76,0.9,98
2021,11,29,18,4.2,0,0,0,轻雾，霾,2021/11/29,90,良,32,106,46,76,0.9,98
2021,11,29,19,3.2,0,0,0,轻雾，霾,2021/11/29,90,良,32,106,46,76,0.9,98
2021,11,29,20,2.8,0,0,0,雾，霾,2021/11/29,90,良,32,106,46,76,0.9,98
2021,11,29,21,2.5,0,0,0,雾,2021/11/29,90,良,32,106,46,76,0.9,98
2021,11,29,22,2.1,0,0,0,雾,2021/11/29,90,良,32,106,46,76,0.9,98
2021,11,29,23,1.6,0,0,0,雾,2021/11/29,90,良,32,106,46,76,0.9,98
2021,11,30,0,1.3,0,0,0,雾,2021/11/30,50,优,94,65,49,85,1.9,87
2021,11,30,1,1,0,0,0,雾,2021/11/30,50,优,94,65,49,85,1.9,87
2021,11,30,2,0.8,0,0,0,雾,2021/11/30,50,优,94,65,49,85,1.9,87
2021,11,30,3,0.7,52,0.5,0,雾,2021/11/30,50,优,94,65,49,85,1.9,87
2021,11,30,4,0.4,357,0.6,0,雾,2021/11/30,50,优,94,65,49,85,1.9,87
2021,11,30,5,0.1,0,0,0,雾,2021/11/30,50,优,94,65,49,85,1.9,87
2021,11,30,6,0.3,0,0,0,雾,2021/11/30,50,优,94,65,49,85,1.9,87
2021,11,30,7,0,0,0,0,雾,2021/11/30,50,优,94,65,49,85,1.9,87
2021,11,30,8,1,327,0.4,0,雾,2021/11/30,50,优,94,65,49,85,1.9,87
2021,11,30,9,2.4,228,0.7,0,雾,2021/11/30,50,优,94,65,49,85,1.9,87
2021,11,30,10,3.8,88,1.3,0,轻雾，霾,2021/11/30,50,优,94,65,49,85,1.9,87
2021,11,30,11,4.5,89,1.8,0,轻雾，霾,2021/11/30,50,优,94,65,49,85,1.9,87
2021,11,30,12,4.8,33,0.9,0,轻雾，霾,2021/11/30,50,优,94,65,49,85,1.9,87
2021,11,30,13,4.6,303,0.7,0,轻雾，霾,2021/11/30,50,优,94,65,49,85,1.9,87
2021,11,30,14,5,76,1,0,轻雾，霾,2021/11/30,50,优,94,65,49,85,1.9,87
2021,11,30,15,4.9,309,0.6,0,轻雾，霾,2021/11/30,50,优,94,65,49,85,1.9,87
2021,11,30,16,4.9,309,0.7,0,轻雾，霾,2021/11/30,50,优,94,65,49,85,1.9,87
2021,11,30,17,4.6,0,0,0,轻雾，霾,2021/11/30,50,优,94,65,49,85,1.9,87
2021,11,30,18,4.3,342,0.6,0,轻雾，霾,2021/11/30,50,优,94,65,49,85,1.9,87
2021,11,30,19,3.8,298,0.7,0,轻雾，霾,2021/11/30,50,优,94,65,49,85,1.9,87
2021,11,30,20,3.3,316,0.5,0,轻雾，霾,2021/11/30,50,优,94,65,49,85,1.9,87
2021,11,30,21,3,279,0.5,0,轻雾,2021/11/30,50,优,94,65,49,85,1.9,87
2021,11,30,22,2.5,303,0.6,0,轻雾,2021/11/30,50,优,94,65,49,85,1.9,87
2021,11,30,23,2.6,281,0.5,0,轻雾,2021/11/30,50,优,94,65,49,85,1.9,87
2021,12,1,0,2.6,332,0.5,0,轻雾,2021/12/1,54,良,95,112,60,49,1.5,17
2021,12,1,1,2.3,328,0.8,0,轻雾,2021/12/1,54,良,95,112,60,49,1.5,17
2021,12,1,2,1.6,327,0.8,0,轻雾,2021/12/1,54,良,95,112,60,49,1.5,17
2021,12,1,3,1.9,4,1.4,0,轻雾,2021/12/1,54,良,95,112,60,49,1.5,17
2021,12,1,4,1.7,104,0.8,0,轻雾,2021/12/1,54,良,95,112,60,49,1.5,17
2021,12,1,5,1.2,352,1.6,0,轻雾,2021/12/1,54,良,95,112,60,49,1.5,17
2021,12,1,6,0.7,274,0.5,0,轻雾,2021/12/1,54,良,95,112,60,49,1.5,17
2021,12,1,7,1.1,321,0.7,0,轻雾,2021/12/1,54,良,95,112,60,49,1.5,17
2021,12,1,8,1.4,347,0.6,0,轻雾,2021/12/1,54,良,95,112,60,49,1.5,17
2021,12,1,9,2.5,356,0.7,0,晴,2021/12/1,54,良,95,112,60,49,1.5,17
2021,12,1,10,2.8,0,0,0,晴,2021/12/1,54,良,95,112,60,49,1.5,17
2021,12,1,11,3.8,111,1,0,晴,2021/12/1,54,良,95,112,60,49,1.5,17
2021,12,1,12,4.2,0,0,0,晴,2021/12/1,54,良,95,112,60,49,1.5,17
2021,12,1,13,4.7,187,0.7,0,霾,2021/12/1,54,良,95,112,60,49,1.5,17
2021,12,1,14,4.4,287,0.9,0,霾,2021/12/1,54,良,95,112,60,49,1.5,17
2021,12,1,15,3.2,210,2.2,0,霾，雨，轻雾,2021/12/1,54,良,95,112,60,49,1.5,17
2021,12,1,16,2.1,265,0.4,0,霾，雨，轻雾，雨夹雪,2021/12/1,54,良,95,112,60,49,1.5,17
2021,12,1,17,1.9,255,0.5,0,霾，雨，轻雾，雨夹雪，雪,2021/12/1,54,良,95,112,60,49,1.5,17
2021,12,1,18,1.8,54,0.7,0,霾，雨，雾，雨夹雪，雪,2021/12/1,54,良,95,112,60,49,1.5,17
2021,12,1,19,2,212,0.9,0,霾，雨，雾，雪,2021/12/1,54,良,95,112,60,49,1.5,17
2021,12,1,20,1.8,141,0.5,0,霾，雨，雾，雪,2021/12/1,54,良,95,112,60,49,1.5,17
2021,12,1,21,1.4,280,0.5,0,雨，雾，雪，雨夹雪,2021/12/1,54,良,95,112,60,49,1.5,17
2021,12,1,22,1.5,214,1.2,0,雨，雾，雪，雨夹雪,2021/12/1,54,良,95,112,60,49,1.5,17
2021,12,1,23,1.6,0,0,0,雨，雾，雪，雨夹雪,2021/12/1,54,良,95,112,60,49,1.5,17
2021,12,2,0,1.4,214,0.6,0,雨，雾，雪，雨夹雪,2021/12/2,69,良,18,89,111,41,1,82
2021,12,2,1,1,0,0,0,雨，雾，雪，雨夹雪,2021/12/2,69,良,18,89,111,41,1,82
2021,12,2,2,1.3,0,0,0,雨，雾，雪，雨夹雪,2021/12/2,69,良,18,89,111,41,1,82
2021,12,2,3,1.5,0,0,0,雨，雾，雪，雨夹雪,2021/12/2,69,良,18,89,111,41,1,82
2021,12,2,4,1.5,0,0,0,雨，雾，雪，雨夹雪,2021/12/2,69,良,18,89,111,41,1,82
2021,12,2,5,1.6,258,0.7,0,雨，雾，雪，雨夹雪,2021/12/2,69,良,18,89,111,41,1,82
2021,12,2,6,1.6,0,0,0,雨，雾，雪，雨夹雪,2021/12/2,69,良,18,89,111,41,1,82
2021,12,2,7,1.7,343,0.7,0,雨，雾，雪，雨夹雪,2021/12/2,69,良,18,89,111,41,1,82
2021,12,2,8,1.3,44,0.5,0,雨，雾，雪，雨夹雪,2021/12/2,69,良,18,89,111,41,1,82
2021,12,2,9,1.7,313,0.5,0,雾,2021/12/2,69,良,18,89,111,41,1,82
2021,12,2,10,1.7,346,0.9,0,雾,2021/12/2,69,良,18,89,111,41,1,82
2021,12,2,11,1.8,341,0.9,0,轻雾,2021/12/2,69,良,18,89,111,41,1,82
2021,12,2,12,2.4,320,1,0,轻雾,2021/12/2,69,良,18,89,111,41,1,82
2021,12,2,13,2.3,295,0.8,0,轻雾,2021/12/2,69,良,18,89,111,41,1,82
2021,12,2,14,2.5,276,0.7,0,轻雾,2021/12/2,69,良,18,89,111,41,1,82
2021,12,2,15,2.6,349,1.2,0,轻雾,2021/12/2,69,良,18,89,111,41,1,82
2021,12,2,16,2,346,1.4,0,轻雾,2021/12/2,69,良,18,89,111,41,1,82
2021,12,2,17,1.7,320,1.2,0,轻雾,2021/12/2,69,良,18,89,111,41,1,82
2021,12,2,18,1.7,288,1,0,轻雾,2021/12/2,69,良,18,89,111,41,1,82
2021,12,2,19,1.4,27,1.7,0,轻雾,2021/12/2,69,良,18,89,111,41,1,82
2021,12,2,20,1.6,0,0,0,轻雾,2021/12/2,69,良,18,89,111,41,1,82
2021,12,2,21,1.7,330,1.2,0,轻雾,2021/12/2,69,良,18,89,111,41,1,82
2021,12,2,22,1.4,325,1,0,轻雾,2021/12/2,69,良,18,89,111,41,1,82
2021,12,2,23,0.8,340,1.2,0,轻雾,2021/12/2,69,良,18,89,111,41,1,82
2021,12,3,0,0.5,330,1,0,轻雾,2021/12/3,65,良,38,76,17,43,0.9,60
2021,12,3,1,0.2,339,0.8,0,轻雾,2021/12/3,65,良,38,76,17,43,0.9,60
2021,12,3,2,0.2,335,0.7,0,晴,2021/12/3,65,良,38,76,17,43,0.9,60
2021,12,3,3,0.3,333,1.1,0,晴,2021/12/3,65,良,38,76,17,43,0.9,60
2021,12,3,4,0.4,330,0.8,0,晴,2021/12/3,65,良,38,76,17,43,0.9,60
2021,12,3,5,1.3,0,0,0,晴,2021/12/3,65,良,38,76,17,43,0.9,60
2021,12,3,6,0.8,323,1.1,0,晴,2021/12/3,65,良,38,76,17,43,0.9,60
2021,12,3,7,1,322,0.8,0,晴,2021/12/3,65,良,38,76,17,43,0.9,60
2021,12,3,8,1,35,0.5,0,晴,2021/12/3,65,良,38,76,17,43,0.9,60
2021,12,3,9,0.2,346,0.9,0,晴,2021/12/3,65,良,38,76,17,43,0.9,60
2021,12,3,10,1.4,102,1.2,0,轻雾，霾,2021/12/3,65,良,38,76,17,43,0.9,60
2021,12,3,11,2.9,114,0.9,0,轻雾，霾,2021/12/3,65,良,38,76,17,43,0.9,60
2021,12,3,12,3.8,271,0.7,0,轻雾，霾,2021/12/3,65,良,38,76,17,43,0.9,60
2021,12,3,13,3.6,57,0.8,0,轻雾，霾,2021/12/3,65,良,38,76,17,43,0.9,60
2021,12,3,14,4.3,344,0.9,0,轻雾，霾,2021/12/3,65,良,38,76,17,43,0.9,60
2021,12,3,15,4,277,1.1,0,轻雾，霾,2021/12/3,65,良,38,76,17,43,0.9,60
2021,12,3,16,3.2,274,1,0,轻雾，霾,2021/12/3,65,良,38,76,17,43,0.9,60
2021,12,3,17,2.6,335,0.5,0,轻雾，霾,2021/12/3,65,良,38,76,17,43,0.9,60
2021,12,3,18,2.4,304,0.6,0,轻雾，霾,2021/12/3,65,良,38,76,17,43,0.9,60
2021,12,3,19,2.3,327,0.6,0,轻雾，霾,2021/12/3,65,良,38,76,17,43,0.9,60
2021,12,3,20,2,0,0,0,轻雾，霾,2021/12/3,65,良,38,76,17,43,0.9,60
2021,12,3,21,2.3,0,0,0,霾，轻雾,2021/12/3,65,良,38,76,17,43,0.9,60
2021,12,3,22,1.6,339,0.6,0,霾，轻雾,2021/12/3,65,良,38,76,17,43,0.9,60
2021,12,3,23,0.3,0,0,0,霾，轻雾,2021/12/3,65,良,38,76,17,43,0.9,60
2021,12,4,0,0.2,0,0,0,晴,2021/12/4,80,良,76,56,112,75,1.1,20
2021,12,4,1,0.9,0,0,0,晴,2021/12/4,80,良,76,56,112,75,1.1,20
2021,12,4,2,1,0,0,0,晴,2021/12/4,80,良,76,56,112,75,1.1,20
2021,12,4,3,1.4,0,0,0,晴,2021/12/4,80,良,76,56,112,75,1.1,20
2021,12,4,4,1.8,0,0,0,晴,2021/12/4,80,良,76,56,112,75,1.1,20
2021,12,4,5,1.8,222,0.8,0,晴,2021/12/4,80,良,76,56,112,75,1.1,20
2021,12,4,6,2.1,0,0,0,晴,2021/12/4,80,良,76,56,112,75,1.1,20
2021,12,4,7,2,0,0,0,晴,2021/12/4,80,良,76,56,112,75,1.1,20
2021,12,4,8,0.9,0,0,0,晴,2021/12/4,80,良,76,56,112,75,1.1,20
2021,12,4,9,1.3,219,0.9,0,轻雾,2021/12/4,80,良,76,56,112,75,1.1,20
2021,12,4,10,3.2,209,1.5,0,轻雾,2021/12/4,80,良,76,56,112,75,1.1,20
2021,12,4,11,4.1,226,1.3,0,轻雾，霾,2021/12/4,80,良,76,56,112,75,1.1,20
2021,12,4,12,4.8,242,1.2,0,轻雾，霾,2021/12/4,80,良,76,56,112,75,1.1,20
2021,12,4,13,5.4,195,1.1,0,轻雾，霾,2021/12/4,80,良,76,56,112,75,1.1,20
2021,12,4,14,6.1,242,0.7,0,轻雾，霾,2021/12/4,80,良,76,56,112,75,1.1,20
2021,12,4,15,5.4,203,1.6,0,轻雾，霾,2021/12/4,80,良,76,56,112,75,1.1,20
2021,12,4,16,4.6,226,1.2,0,轻雾，霾,2021/12/4,80,良,76,56,112,75,1.1,20
2021,12,4,17,4,230,1.7,0,轻雾，霾,2021/12/4,80,良,76,56,112,75,1.1,20
2021,12,4,18,2.9,267,0.5,0,轻雾，霾,2021/12/4,80,良,76,56,112,75,1.1,20
2021,12,4,19,2.7,56,0.6,0,轻雾，霾,2021/12/4,80,良,76,56,112,75,1.1,20
2021,12,4,20,1.7,0,0,0,轻雾，霾,2021/12/4,80,良,76,56,112,75,1.1,20
2021,12,4,21,1.2,0,0,0,轻雾,2021/12/4,80,良,76,56,112,75,1.1,20
2021,12,4,22,1.1,138,0.5,0,雾,2021/12/4,80,良,76,56,112,75,1.1,20
2021,12,4,23,1.2,57,0.6,0,雾,2021/12/4,80,良,76,56,112,75,1.1,20
2021,12,5,0,0.2,104,0.5,0,雾,2021/12/5,92,良,40,113,110,7,0.6,16
2021,12,5,1,0.4,140,0.5,0,雾,2021/12/5,92,良,40,113,110,7,0.6,16
2021,12,5,2,0.1,0,0,0,雾,2021/12/5,92,良,40,113,110,7,0.6,16
2021,12,5,3,1.6,208,1.6,0,雾,2021/12/5,92,良,40,113,110,7,0.6,16
2021,12,5,4,0.6,153,0.6,0,雾,2021/12/5,92,良,40,113,110,7,0.6,16
2021,12,5,5,0.3,73,0.6,0,雾,2021/12/5,92,良,40,113,110,7,0.6,16
2021,12,5,6,0.1,0,0,0,晴,2021/12/5,92,良,40,113,110,7,0.6,16
2021,12,5,7,0.3,68,1,0,雾,2021/12/5,92,良,40,113,110,7,0.6,16
2021,12,5,8,0.5,0,0,0,雾,2021/12/5,92,良,40,113,110,7,0.6,16
2021,12,5,9,2.4,167,1.7,0,轻雾,2021/12/5,92,良,40,113,110,7,0.6,16
2021,12,5,10,4.3,124,1.3,0,轻雾,2021/12/5,92,良,40,113,110,7,0.6,16
2021,12,5,11,5.2,159,2.1,0,轻雾，霾,2021/12/5,92,良,40,113,110,7,0.6,16
2021,12,5,12,6.5,170,2.3,0,轻雾，霾,2021/12/5,92,良,40,113,110,7,0.6,16
2021,12,5,13,7.4,202,1.5,0,轻雾，霾,2021/12/5,92,良,40,113,110,7,0.6,16
2021,12,5,14,7.3,156,2.4,0,轻雾，霾,2021/12/5,92,良,40,113,110,7,0.6,16
2021,12,5,15,7.4,178,1.5,0,轻雾，霾,2021/12/5,92,良,40,113,110,7,0.6,16
2021,12,5,16,6.7,131,0.8,0,轻雾，霾,2021/12/5,92,良,40,113,110,7,0.6,16
2021,12,5,17,5.8,152,1,0,轻雾，霾,2021/12/5,92,良,40,113,110,7,0.6,16
2021,12,5,18,5.2,40,0.7,0,轻雾，霾,2021/12/5,92,良,40,113,110,7,0.6,16
2021,12,5,19,4.8,102,0.9,0,轻雾，霾,2021/12/5,92,良,40,113,110,7,0.6,16
2021,12,5,20,4.8,19,0.6,0,轻雾，霾,2021/12/5,92,良,40,113,110,7,0.6,16
2021,12,5,21,4.5,83,0.7,0,轻雾,2021/12/5,92,良,40,113,110,7,0.6,16
2021,12,5,22,3.9,153,0.6,0,轻雾,2021/12/5,92,良,40,113,110,7,0.6,16
2021,12,5,23,4.8,105,2.2,0,轻雾,2021/12/5,92,良,40,113,110,7,0.6,16
2021,12,6,0,4.8,159,3.3,0,轻雾,2021/12/6,83,良,48,89,59,38,1.4,109
2021,12,6,1,4.6,223,1.9,0,轻雾,2021/12/6,83,良,48,89,59,38,1.4,109
2021,12,6,2,4.2,158,1.4,0,轻雾,2021/12/6,83,良,48,89,59,38,1.4,109
2021,12,6,3,3.9,167,1.4,0,轻雾,2021/12/6,83,良,48,89,59,38,1.4,109
2021,12,6,4,3.3,53,0.7,0,轻雾,2021/12/6,83,良,48,89,59,38,1.4,109
2021,12,6,5,3.3,171,2.5,0,轻雾,2021/12/6,83,良,48,89,59,38,1.4,109
2021,12,6,6,2.9,162,2.6,0,轻雾,2021/12/6,83,良,48,89,59,38,1.4,109
2021,12,6,7,2.8,170,1.1,0,轻雾,2021/12/6,83,良,48,89,59,38,1.4,109
2021,12,6,8,2.7,173,2,0,轻雾,2021/12/6,83,良,48,89,59,38,1.4,109
2021,12,6,9,3.8,193,1.5,0,轻雾,2021/12/6,83,良,48,89,59,38,1.4,109
2021,12,6,10,4.9,227,1.7,0,轻雾，霾,2021/12/6,83,良,48,89,59,38,1.4,109
2021,12,6,11,6.1,215,1.8,0,轻雾，霾,2021/12/6,83,良,48,89,59,38,1.4,109
2021,12,6,12,7.1,216,1.4,0,轻雾，霾,2021/12/6,83,良,48,89,59,38,1.4,109
2021,12,6,13,9.4,145,0.6,0,轻雾，霾,2021/12/6,83,良,48,89,59,38,1.4,109
2021,12,6,14,9.8,203,0.7,0,轻雾，霾,2021/12/6,83,良,48,89,59,38,1.4,109
2021,12,6,15,9.7,0,0,0,轻雾，霾,2021/12/6,83,良,48,89,59,38,1.4,109
2021,12,6,16,8.6,178,1.2,0,轻雾，霾,2021/12/6,83,良,48,89,59,38,1.4,109
2021,12,6,17,7.2,213,0.6,0,轻雾，霾,2021/12/6,83,良,48,89,59,38,1.4,109
2021,12,6,18,6.1,221,0.9,0,轻雾，霾,2021/12/6,83,良,48,89,59,38,1.4,109
2021,12,6,19,6.3,0,0,0,轻雾，霾,2021/12/6,83,良,48,89,59,38,1.4,109
2021,12,6,20,5.9,0,0,0,轻雾，霾,2021/12/6,83,良,48,89,59,38,1.4,109
2021,12,6,21,6.3,312,0.6,0,轻雾,2021/12/6,83,良,48,89,59,38,1.4,109
2021,12,6,22,5.6,314,0.8,0,轻雾,2021/12/6,83,良,48,89,59,38,1.4,109
2021,12,6,23,4.8,312,0.8,0,轻雾,2021/12/6,83,良,48,89,59,38,1.4,109
2021,12,7,0,4.5,13,1,0,轻雾,2021/12/7,64,良,116,111,79,118,1.3,1
2021,12,7,1,4,327,0.8,0,轻雾,2021/12/7,64,良,116,111,79,118,1.3,1
2021,12,7,2,3.1,325,0.8,0,轻雾,2021/12/7,64,良,116,111,79,118,1.3,1
